17384,1075
32478,1077
2364,1089
3653,1056
1194,1066
17937,1089
23862,1090
11037,1087
18181,1066
7500,1059
30006,1077
24582,1039
21673,1060
233,1065
9203,1051
1399,1064
14465,1083
18448,1028
5141,1002
8742,1055
21569,1032
28667,1018
26865,1007
25602,1023
23440,1022
1535,1041
24041,1059
22059,1037
3584,1091
11867,1044
31044,1066
28371,1053
11320,1055
526,1018
15418,1044
10220,1010
27286,1019
196,1082
13597,1033
4407,1033
29439,1069
13398,1053
8811,1073
19644,1006
11105,1062
27790,1079
22738,1080
25719,1067
21635,1016
11260,1050
30315,1000
32031,1084
12848,1071
8731,1071
23937,1052
26683,1015
18201,1082
26212,1006
6858,1034
30185,1071
20128,1059
10800,1017
1158,1041
26022,1079
6530,1053
486,1009
28269,1070
25621,1048
25105,1042
29472,1009
18126,1031
27942,1095
4458,1046
26830,1078
14457,1073
22682,1087
802,1098
1626,1078
29807,1098
7169,1059
10104,1021
27522,1096
5663,1009
28102,1068
5376,1068
21320,1008
2803,1094
28723,1007
29505,1020
21158,1001
20516,1034
20272,1057
26059,1047
5025,1036
5468,1092
5605,1097
20430,1096
22125,1078
28361,1083
31568,1074
31592,1038
15567,1061
30459,1087
14305,1020
28330,1001
13305,1013
31581,1080
29318,1008
31767,1082
22284,1051
30494,1086
10926,1063
28176,1069
2933,1012
951,1090
18268,1094
15707,1024
5198,1004
10252,1004
29487,1033
4889,1034
32266,1079
14436,1030
16302,1039
7707,1086
23085,1032
30452,1021
15551,1043
2638,1078
9271,1046
13990,1047
8046,1078
9515,1023
7759,1037
12578,1080
31746,1083
18946,1038
30933,1078
25680,1066
3033,1076
4548,1078
10134,1023
16880,1044
29213,1005
10124,1075
28333,1083
31494,1049
14552,1068
22881,1014
24551,1073
1712,1021
3734,1046
23949,1039
27437,1080
12212,1089
7960,1040
18488,1028
23429,1098
14013,1094
29064,1097
19501,1030
4096,1060
30832,1097
30077,1077
22677,1039
27722,1019
3970,1098
23486,1077
22619,1068
25533,1028
7290,1076
3729,1086
1646,1025
6022,1012
25575,1064
6886,1027
14390,1064
9983,1095
16436,1074
26185,1011
29938,1063
2756,1008
32528,1078
9145,1099
11112,1079
7138,1018
30438,1030
25237,1035
20071,1006
18202,1036
26045,1062
28168,1029
15120,1079
30605,1090
14354,1009
1160,1063
19130,1089
21198,1038
18750,1020
20824,1061
27369,1068
29265,1031
16557,1036
29057,1031
18795,1017
24427,1087
17182,1037
18856,1053
17030,1014
30343,1071
26049,1054
305,1063
22057,1089
17466,1051
14989,1089
20734,1011
4684,1011
24585,1072
7668,1060
1382,1062
17392,1096
18995,1059
29590,1007
12786,1047
9206,1088
17321,1011
24733,1063
19703,1026
14999,1027
26394,1059
27967,1037
14174,1050
10100,1015
10133,1031
19616,1061
28174,1041
2204,1077
16629,1083
19344,1032
17004,1074
22856,1058
29089,1034
21539,1039
8385,1027
1082,1002
3498,1029
22195,1022
21413,1009
16493,1063
1573,1050
21807,1075
1060,1005
32560,1072
19687,1010
26207,1026
18862,1033
2852,1068
23693,1091
2812,1066
13162,1099
762,1078
5035,1093
4274,1015
28851,1080
7991,1089
18848,1018
1238,1082
26816,1078
25527,1011
17336,1077
17081,1042
24005,1008
11831,1092
8025,1028
7396,1070
7820,1058
18015,1013
21576,1004
20590,1049
3205,1057
29797,1051
6213,1059
22464,1040
25368,1020
7871,1036
31589,1014
29622,1034
30624,1061
26085,1039
3399,1042
3689,1044
19397,1060
2859,1007
28437,1003
76,1004
26180,1054
17298,1029
29072,1052
16806,1018
6944,1029
26164,1015
30592,1008
11232,1044
26411,1011
28869,1005
22370,1023
2603,1049
31184,1061
15006,1030
22986,1072
7068,1024
4841,1019
9474,1093
4554,1047
18062,1059
29216,1076
16278,1020
12958,1076
11422,1072
26509,1020
3090,1096
7497,1065
20272,1077
24658,1044
21927,1024
18699,1031
10300,1097
14108,1094
30396,1047
3748,1071
5956,1098
30988,1033
6766,1066
20571,1066
12535,1051
6283,1075
5648,1058
29534,1033
10345,1029
11988,1063
24369,1015
7666,1026
13053,1081
29903,1034
14119,1072
9467,1099
2742,1012
5307,1068
26579,1033
12463,1029
25351,1003
30604,1014
3801,1017
28141,1052
8952,1048
24717,1009
2501,1093
1811,1098
18422,1069
31946,1088
12665,1066
7565,1045
11105,1030
10456,1033
25388,1093
27370,1083
18772,1069
28967,1024
18729,1006
1030,1081
12071,1046
23325,1038
13329,1063
14374,1056
22165,1066
10590,1054
1540,1032
5926,1067
16255,1008
22995,1037
25689,1084
11676,1084
19333,1008
9981,1002
7551,1014
32748,1086
23732,1007
23817,1038
11680,1063
30603,1061
9496,1032
7755,1057
23914,1020
3259,1099
25565,1028
17453,1034
12759,1092
25761,1078
12325,1088
29444,1013
20428,1002
1184,1053
27889,1008
11238,1035
20101,1059
10430,1021
16566,1083
16764,1035
15228,1062
3020,1003
32129,1003
21513,1022
5130,1089
155,1097
29884,1036
32058,1009
14109,1085
18650,1072
32400,1095
13400,1022
24654,1082
8791,1012
17428,1032
28850,1090
8421,1074
15614,1042
4039,1099
4949,1006
11182,1082
12184,1008
21068,1067
29818,1039
28169,1082
13365,1018
5907,1073
22891,1012
6227,1019
7229,1045
18877,1007
16064,1017
10298,1093
14839,1048
32367,1014
28427,1064
31050,1027
15810,1092
11610,1017
20959,1062
20122,1072
20714,1057
14273,1050
24058,1064
13237,1012
31440,1061
23123,1097
5287,1025
3265,1000
28223,1080
15689,1005
17185,1076
21592,1045
31787,1000
29560,1005
3716,1003
22618,1066
4656,1065
16714,1067
7720,1053
27221,1088
6666,1043
19591,1089
17322,1026
9286,1012
9500,1034
4848,1061
3559,1094
23793,1088
26755,1025
20029,1078
18740,1012
27796,1097
7761,1083
12189,1086
9920,1055
11056,1035
31503,1056
3854,1049
16747,1035
9011,1070
28066,1089
12477,1082
682,1025
25588,1098
17910,1040
16774,1028
16526,1094
23004,1074
19259,1037
412,1019
19354,1017
23562,1006
21580,1084
21290,1014
29728,1055
30284,1063
22761,1093
18128,1020
5035,1044
29322,1074
2299,1096
30024,1051
16198,1048
4910,1045
15266,1011
8828,1065
1150,1007
6937,1065
29263,1072
25011,1081
10733,1070
7059,1027
11380,1001
8268,1057
1478,1077
30798,1039
18777,1009
16217,1049
29463,1079
2327,1017
5744,1063
28916,1081
8138,1060
28885,1099
18330,1054
29080,1021
23207,1036
29953,1056
14716,1083
21307,1083
25515,1063
12648,1023
13585,1056
6527,1072
15824,1032
22289,1003
31473,1080
19452,1050
16159,1032
25175,1011
27688,1015
22322,1083
16504,1043
23137,1012
14387,1039
10713,1096
15654,1076
16888,1097
4176,1013
31407,1023
28466,1070
8985,1026
2605,1087
13523,1052
28461,1003
2058,1031
16247,1053
20978,1067
30260,1057
23486,1016
17949,1054
11329,1063
11885,1071
5786,1081
16649,1069
26511,1090
18029,1058
4313,1046
31828,1067
21541,1094
779,1012
1603,1051
12198,1098
21889,1061
7372,1036
25581,1076
19708,1059
16076,1084
11782,1067
12606,1047
3236,1069
17441,1062
25993,1085
28241,1014
8380,1088
8920,1058
18333,1000
7029,1058
18867,1079
15642,1015
30228,1000
7435,1041
19144,1061
13045,1071
12022,1011
3311,1045
13286,1087
28492,1010
25664,1077
32255,1009
5387,1019
11978,1020
24378,1040
7039,1095
7088,1050
32107,1008
24374,1072
29893,1090
23216,1031
26310,1070
16601,1035
19230,1088
21591,1069
30762,1058
9435,1016
10837,1034
4160,1075
22369,1014
20274,1040
23523,1099
13304,1049
19940,1079
15533,1009
24546,1027
6646,1024
32075,1023
7971,1068
10726,1051
29894,1021
25416,1068
25972,1076
28598,1068
16125,1098
9180,1098
9383,1062
2438,1031
6998,1086
31284,1086
7306,1060
10049,1066
8067,1003
12852,1003
17965,1010
12712,1030
5596,1072
32477,1067
21415,1068
28723,1087
19411,1015
27468,1064
261,1018
30201,1085
2371,1003
2423,1019
11830,1071
19031,1019
24321,1071
16530,1061
25249,1051
15879,1073
4184,1090
29781,1086
19110,1060
10628,1027
14568,1077
14773,1082
12058,1001
13460,1052
183,1040
5647,1080
12745,1066
8493,1085
9895,1004
23296,1054
22270,1033
5854,1084
27880,1063
4974,1052
25482,1009
3987,1069
10465,1018
404,1049
25381,1039
26144,1051
10626,1029
2835,1018
8622,1066
22601,1055
1387,1064
32047,1012
12525,1043
29197,1050
2794,1078
1151,1012
13932,1057
6141,1014
29820,1018
22071,1033
5087,1094
23564,1074
17352,1032
16894,1033
3336,1071
25155,1024
6573,1017
11359,1076
7291,1032
7048,1088
17869,1040
11770,1050
32052,1071
9598,1001
9967,1011
18983,1090
19652,1051
15400,1070
841,1010
19205,1027
14798,1058
1931,1086
23285,1054
27338,1023
14584,1036
28098,1006
21153,1006
12784,1058
28455,1035
4529,1058
29886,1030
26212,1087
25570,1051
11124,1043
9933,1085
7200,1065
24792,1028
26908,1076
23634,1058
15330,1071
9672,1032
16770,1086
23736,1020
13807,1004
21464,1028
20996,1080
21152,1096
17991,1030
32626,1069
26701,1068
2705,1005
5573,1040
20685,1079
18571,1036
8642,1088
24068,1025
13180,1014
15987,1013
20369,1091
8342,1070
26838,1019
18182,1020
15021,1021
6026,1076
12904,1017
11029,1088
30865,1023
232,1000
7311,1086
1780,1086
357,1034
21659,1075
26271,1014
15496,1087
1086,1024
19356,1000
11546,1090
23161,1036
25348,1029
114,1053
22501,1028
22699,1069
28725,1041
32332,1025
5684,1048
9572,1082
25224,1091
10219,1013
21373,1030
31338,1023
13108,1082
5152,1003
5864,1062
25759,1032
28788,1046
18792,1070
15631,1004
32297,1021
1331,1032
27868,1090
7448,1026
20746,1040
9167,1029
21900,1015
19811,1063
17865,1018
4384,1031
6387,1087
3614,1000
10605,1025
18530,1021
10968,1045
14436,1075
10994,1059
1111,1036
32453,1026
30300,1005
31570,1043
7372,1036
24222,1089
10331,1062
19399,1057
5973,1047
29858,1012
26639,1039
11835,1074
22943,1098
12101,1013
5711,1094
2935,1077
28593,1041
15820,1021
6963,1087
12238,1063
21147,1081
16960,1025
19143,1061
22570,1034
22377,1045
19949,1037
19711,1051
8865,1008
23516,1087
24414,1013
24612,1086
15022,1094
14261,1084
10480,1011
20397,1078
14053,1084
853,1047
26431,1074
24116,1086
16096,1043
24754,1055
20860,1030
13557,1074
2162,1041
3164,1067
27343,1074
5729,1091
5894,1059
21546,1068
21375,1009
5499,1019
13553,1006
15355,1018
28976,1081
435,1071
16820,1038
31199,1019
10489,1053
23331,1002
30142,1048
22751,1030
27289,1088
11881,1057
15643,1060
4068,1017
9761,1023
30489,1093
17063,1052
2824,1048
2427,1084
14088,1055
23885,1041
7234,1068
5178,1000
30668,1034
23717,1044
7676,1028
30402,1028
8830,1013
7248,1083
26862,1071
13929,1096
11095,1004
2745,1024
7683,1043
27364,1058
20174,1053
20397,1028
29520,1068
30125,1063
23793,1051
3205,1057
8763,1071
18112,1016
22607,1046
28911,1038
28288,1071
22790,1087
4795,1070
23776,1074
13114,1067
31769,1025
12916,1051
24351,1018
28071,1054
14284,1026
22561,1088
18767,1006
30654,1082
31023,1092
24817,1041
833,1025
24957,1076
25000,1040
29453,1034
29764,1070
15886,1052
4298,1099
25332,1010
16069,1092
11203,1096
19593,1078
23087,1010
10821,1066
3873,1005
16095,1079
2715,1063
17940,1054
5393,1071
17460,1025
7958,1094
16461,1060
18828,1032
6336,1052
30980,1008
25934,1001
27623,1092
5896,1057
32500,1042
7276,1046
13986,1089
8769,1055
11136,1027
20021,1048
18326,1066
8895,1052
20204,1057
3620,1011
2239,1026
26037,1040
3522,1002
10555,1062
16859,1054
21819,1002
7580,1056
32618,1014
3997,1067
13911,1073
23101,1040
16757,1046
2598,1078
13907,1016
6742,1002
1202,1050
13649,1019
20686,1037
31907,1081
28214,1070
9984,1028
15777,1077
14128,1020
28000,1048
22390,1044
25997,1055
31554,1010
28213,1064
29282,1017
24219,1075
3869,1068
24369,1000
18224,1086
1148,1029
17351,1051
12516,1068
20753,1064
9332,1037
15538,1088
17765,1015
20877,1027
11574,1076
15606,1043
17872,1077
9034,1011
31042,1028
11474,1033
14622,1044
32458,1016
17966,1051
26115,1017
18672,1016
5896,1062
30666,1081
29597,1027
1706,1045
5713,1022
327,1067
7999,1034
4459,1009
29519,1065
29867,1073
6262,1016
3501,1042
11805,1097
3193,1068
24132,1099
9020,1060
21679,1086
26758,1077
16408,1034
11060,1075
2490,1081
17181,1094
32137,1017
28375,1045
7915,1047
5267,1094
24188,1068
19735,1074
4535,1074
28846,1033
29536,1027
5189,1091
10222,1089
23196,1090
31284,1021
9978,1012
9940,1036
11476,1041
18586,1009
31698,1053
15007,1046
11086,1097
27896,1047
17414,1052
7177,1029
6954,1086
25368,1075
29995,1089
26907,1041
5266,1033
6069,1080
20228,1047
16759,1007
24883,1082
31227,1045
27000,1055
15959,1090
692,1052
11308,1033
5276,1071
8575,1080
6553,1056
32288,1063
19442,1057
12677,1036
20997,1030
1322,1006
26437,1017
8741,1054
5247,1023
21123,1002
21013,1079
6091,1099
2267,1031
26978,1015
29425,1023
9524,1095
31430,1006
8991,1047
8322,1086
27576,1084
11679,1002
5821,1028
14303,1061
24519,1049
22115,1000
30639,1069
20665,1055
24245,1097
24535,1098
26136,1097
4204,1091
19609,1062
22789,1028
237,1017
28839,1063
23000,1089
4791,1082
8929,1000
10572,1034
5560,1002
10771,1014
17716,1046
28510,1073
22032,1092
13297,1063
10161,1088
12989,1088
31345,1002
8112,1049
16077,1047
7752,1058
15824,1018
16227,1072
27134,1051
22461,1043
29532,1005
20629,1078
22046,1040
11132,1067
30147,1051
5351,1068
23294,1069
20313,1014
7593,1006
32417,1041
20143,1051
22858,1031
26138,1040
8507,1081
1916,1081
29165,1063
2341,1064
24288,1081
20022,1084
4351,1007
7799,1014
31961,1076
103,1083
6389,1061
26250,1087
17347,1028
16410,1095
11175,1088
19037,1015
1787,1037
10424,1058
18680,1086
7068,1069
5327,1094
19450,1027
22052,1023
20608,1069
13904,1084
11772,1069
7790,1051
3117,1044
14250,1059
18431,1024
17875,1016
17048,1098
13334,1025
11254,1093
393,1035
1981,1024
13001,1055
10243,1043
29032,1054
3167,1086
22802,1008
6925,1005
26050,1044
3217,1083
27773,1046
30488,1095
25437,1024
11458,1036
4247,1030
10924,1089
1401,1024
21839,1078
17389,1046
15141,1017
31521,1088
18162,1006
19918,1024
15823,1087
17579,1073
21098,1096
3286,1019
26925,1088
15836,1074
1744,1034
6729,1073
31214,1052
29699,1081
30738,1080
28490,1051
27088,1033
3422,1039
6534,1051
30581,1061
4758,1061
15087,1002
16801,1052
32206,1023
12153,1036
21636,1066
14312,1076
19523,1019
10281,1036
1885,1063
19673,1055
18555,1047
25907,1058
14524,1075
25699,1026
16754,1031
19469,1012
766,1028
23559,1054
13868,1024
14962,1058
9330,1088
3866,1048
8344,1001
31250,1012
29751,1080
30774,1040
3485,1023
24825,1075
20265,1020
31285,1061
9637,1067
28426,1078
29407,1070
2964,1064
31017,1021
7619,1099
2158,1088
31677,1029
20349,1023
2647,1038
13555,1079
26254,1021
27012,1031
1131,1024
15296,1054
6011,1003
16905,1005
19126,1009
3455,1000
21963,1062
2641,1082
17820,1080
13444,1061
2623,1009
4211,1098
11734,1068
30410,1027
3967,1021
19330,1055
9581,1018
2721,1036
32001,1063
7137,1057
17085,1074
26061,1050
7303,1021
18365,1088
31119,1007
178,1010
23423,1077
31905,1087
557,1011
25720,1070
13672,1084
8379,1003
28479,1010
2375,1061
6275,1076
25529,1005
26778,1070
23797,1083
32167,1093
12266,1033
9356,1062
7108,1033
28435,1044
23833,1052
20739,1013
8410,1077
22294,1018
27886,1054
329,1008
31921,1061
7748,1046
30880,1029
4324,1002
31644,1069
16932,1022
15149,1011
28242,1055
21877,1059
2780,1063
8879,1052
7590,1086
23066,1041
4124,1075
14359,1032
17700,1009
15492,1014
20764,1094
31380,1075
22496,1027
9629,1087
20245,1069
31326,1036
1560,1057
32099,1028
12690,1079
10390,1066
2578,1022
8964,1052
495,1061
25963,1029
7195,1052
3,1014
23422,1069
14333,1040
23215,1065
22100,1087
24101,1078
32045,1074
20665,1053
30393,1066
20311,1063
25696,1095
18299,1087
15831,1044
8752,1090
26136,1022
20883,1043
11547,1075
29044,1091
18806,1058
11522,1002
7136,1035
28595,1029
17102,1056
25926,1074
28400,1007
16626,1084
27368,1095
9785,1084
24138,1050
2078,1050
16472,1074
13736,1020
15272,1096
23555,1077
7282,1002
21789,1079
20067,1004
5621,1064
10822,1059
25627,1055
5619,1065
11004,1097
9868,1085
27194,1041
18197,1031
17873,1017
19049,1032
14508,1077
22528,1052
18720,1066
10611,1001
22785,1049
24053,1081
14591,1085
15126,1059
18052,1001
4244,1071
8050,1035
19231,1077
25462,1076
22710,1055
31500,1030
21037,1035
24604,1085
2239,1071
2795,1079
947,1043
6897,1036
10687,1060
15339,1044
19166,1041
10382,1057
12609,1052
19557,1013
31111,1023
1755,1085
20434,1006
5121,1021
28766,1081
22047,1085
25008,1069
26993,1053
8183,1008
12856,1015
7624,1038
27730,1068
26334,1041
18430,1046
25110,1067
10798,1013
1407,1011
3902,1078
6376,1011
7247,1013
436,1067
2663,1062
31870,1003
4248,1021
20744,1007
14608,1044
26253,1062
19421,1014
16217,1084
17824,1073
6783,1008
26290,1035
7367,1069
12171,1001
19361,1074
5782,1010
16151,1053
23284,1061
17939,1063
26708,1004
11324,1068
10075,1003
14277,1030
29970,1001
14204,1080
11376,1079
25373,1040
2841,1060
17687,1093
966,1099
23179,1086
19526,1077
19102,1089
1177,1092
30870,1021
26576,1004
19200,1030
25208,1007
18397,1093
5304,1017
25917,1002
25535,1082
1029,1001
32453,1057
3512,1054
8164,1028
21657,1096
3693,1051
4023,1055
1274,1063
12468,1014
16429,1066
6946,1035
5673,1008
10480,1001
22520,1031
7533,1026
22358,1024
7213,1080
2320,1091
1441,1065
13242,1013
28180,1064
2883,1086
20493,1053
21987,1090
6640,1094
617,1084
12034,1043
10244,1013
4539,1026
563,1099
29565,1070
26881,1071
1272,1094
16283,1062
25898,1073
4424,1040
8682,1022
16626,1086
25495,1002
30880,1033
15661,1033
9202,1053
3555,1072
7348,1026
30273,1037
16187,1087
26782,1035
24778,1000
15594,1091
25322,1027
29170,1026
681,1032
18023,1027
13356,1011
21505,1077
16478,1002
13784,1056
1742,1071
8975,1071
19374,1068
4815,1008
15657,1093
13260,1035
9720,1078
16424,1063
23333,1018
23064,1050
10962,1049
13457,1016
29354,1029
20809,1027
688,1085
2802,1028
20391,1062
27003,1096
8306,1003
13959,1075
18858,1087
7549,1092
11736,1047
12888,1098
11040,1062
12668,1085
11004,1017
21446,1010
4441,1037
10207,1061
21874,1023
8366,1033
25243,1011
24086,1097
9585,1011
9823,1097
31276,1069
444,1066
22349,1079
30073,1030
27599,1097
14152,1063
28598,1003
25211,1033
2391,1050
20288,1058
31308,1089
29967,1006
15695,1087
10641,1087
30737,1037
29181,1061
6110,1083
14188,1065
5017,1066
18458,1019
17747,1090
16898,1051
30385,1096
1484,1028
9162,1086
12543,1065
22665,1013
5415,1035
3360,1095
26999,1064
14645,1037
2258,1026
15299,1086
29544,1081
13421,1064
8568,1077
22632,1082
25527,1042
1241,1042
15168,1047
20421,1026
14814,1048
6140,1054
28552,1089
2323,1005
6223,1052
7159,1089
25783,1005
16724,1058
2959,1092
9452,1083
14449,1004
18291,1045
1087,1092
18991,1087
26049,1039
30595,1082
20620,1041
9958,1034
4565,1078
21616,1076
20114,1083
19265,1043
31964,1085
15020,1080
20273,1060
8906,1058
28729,1027
4940,1034
19118,1002
842,1035
21210,1015
14250,1032
26100,1034
1789,1075
11849,1084
27208,1062
24525,1005
1356,1017
19006,1087
26361,1028
6527,1027
17208,1033
27525,1061
2887,1027
21475,1025
17651,1090
20323,1092
1821,1021
11304,1052
8574,1060
26966,1008
5477,1059
22868,1009
31798,1061
7625,1046
17887,1027
16601,1022
23730,1069
23354,1039
7244,1031
32227,1012
17063,1089
2932,1042
21281,1027
14761,1011
2010,1052
8955,1052
6733,1045
3639,1006
25238,1078
14265,1035
5362,1008
12332,1099
2470,1010
28073,1097
23132,1017
16324,1033
7605,1084
8109,1077
10430,1024
3519,1067
31681,1087
32549,1027
18051,1003
28380,1044
3935,1099
3379,1090
2106,1052
19939,1063
21008,1016
17307,1080
16256,1068
11202,1068
6123,1077
8838,1057
12085,1051
32340,1079
19449,1054
16908,1094
22048,1021
18640,1016
24739,1038
23441,1019
8968,1054
27598,1021
28976,1076
22159,1039
31349,1039
19079,1040
12555,1067
26113,1029
2773,1014
4801,1030
12831,1081
7550,1022
1649,1011
16874,1003
19929,1068
31184,1006
21548,1021
16552,1095
1831,1029
19264,1015
2717,1041
21619,1005
26466,1001
23330,1026
17643,1010
23033,1023
6516,1003
26817,1056
32648,1074
24884,1088
2516,1013
17753,1018
14592,1020
232,1039
27209,1024
13979,1043
25707,1041
13985,1034
6347,1078
30099,1099
15571,1089
18219,1042
26462,1061
6360,1088
32424,1035
4674,1058
354,1047
26937,1030
1524,1070
11007,1001
26232,1092
13677,1084
9523,1012
9771,1046
13998,1036
20775,1038
1058,1089
10947,1003
15312,1036
20837,1013
12160,1090
21442,1007
13724,1015
8896,1020
31848,1023
10594,1031
30141,1050
3585,1091
2116,1046
28477,1082
22958,1064
5733,1077
24296,1085
3708,1023
9710,1000
11805,1074
20806,1020
23127,1099
28539,1056
10401,1000
4149,1056
3844,1011
28781,1099
20657,1023
827,1079
32419,1065
18462,1098
22249,1033
16632,1034
10933,1037
32712,1056
1728,1095
28171,1001
24677,1069
27771,1008
6997,1045
12630,1025
8797,1037
20012,1090
21414,1009
8874,1012
24545,1021
18907,1060
22508,1053
13758,1081
2797,1052
5664,1077
19823,1045
14851,1015
15453,1048
17136,1017
27392,1008
21980,1083
19998,1061
31833,1020
19858,1084
24192,1045
25661,1023
22833,1090
4597,1058
9496,1069
25628,1007
20149,1024
31364,1077
22040,1091
13403,1071
884,1008
7925,1050
16941,1029
9590,1046
4618,1084
4395,1041
18713,1086
14239,1058
8421,1018
31480,1083
31257,1040
5135,1028
11885,1006
4488,1097
1275,1015
18018,1007
28274,1030
22276,1079
22212,1013
14601,1082
15438,1040
1658,1021
23251,1070
15921,1020
26629,1020
14767,1036
26489,1043
18078,1027
7590,1041
18127,1081
27076,1033
12798,1033
25604,1036
15107,1098
32290,1048
527,1004
26915,1065
32614,1062
21213,1006
26778,1017
20227,1019
28114,1039
19544,1078
28053,1003
5080,1025
8735,1004
32314,1064
24916,1028
9679,1023
9322,1094
10724,1013
20259,1059
10890,1091
25816,1060
12045,1004
32691,1072
8655,1072
29854,1019
27747,1062
12116,1088
11386,1091
17244,1033
16556,1090
3961,1048
14669,1047
5479,1048
17482,1037
21694,1083
10519,1032
22873,1059
17507,1096
12300,1042
4509,1042
6586,1012
28359,1072
10755,1095
27541,1082
13321,1046
13706,1028
20590,1091
26335,1081
31280,1018
11362,1016
18866,1086
21789,1098
12419,1020
6366,1023
6751,1072
12450,1069
31957,1028
12481,1051
18223,1012
14323,1007
20981,1067
5747,1055
3472,1001
9104,1039
19766,1046
32053,1014
27530,1031
22097,1072
11429,1075
10134,1018
23096,1027
15812,1071
13427,1094
32369,1092
17651,1055
13861,1030
17575,1075
26918,1029
11177,1032
9375,1020
7280,1088
22658,1034
14751,1042
28391,1074
6285,1049
1652,1075
1304,1099
8561,1030
6240,1051
17186,1069
12051,1000
24045,1004
1872,1084
14156,1090
904,1069
24473,1050
6011,1013
22754,1004
13775,1098
31938,1013
1644,1056
15217,1061
4888,1020
14255,1037
29978,1062
20440,1054
19463,1019
5411,1013
22954,1022
5741,1017
27501,1053
20602,1078
24713,1055
27254,1047
2482,1027
8566,1006
28794,1009
25404,1077
14409,1005
13551,1013
11231,1076
16967,1046
15718,1082
9292,1018
18082,1052
19535,1059
31135,1062
1293,1004
3382,1087
6928,1003
9229,1079
5827,1097
17946,1035
70,1093
28938,1046
15109,1082
8549,1064
17058,1089
2566,1056
19135,1059
17040,1027
18488,1071
13461,1064
7261,1003
32464,1098
14460,1060
20138,1023
18608,1009
13196,1053
28586,1012
25071,1036
32560,1063
3619,1060
13435,1056
7562,1039
15891,1085
11029,1078
16676,1059
27723,1015
